rating,review
3,I have orderd two spray bottle and recieved only one cap. One spray os with cap and one without. Smell is also not so good.
2,Received unsealed cans. Cap fell off easily  nozzle was unsealed. Raises doubt how a brand like dettol can sell unsealed items. Not sure if original.The sprayer design is also different from my earlier purchases. Earlier the item had a nice hooded spray mechanism without cap. This one is a regular type like with cap (similar to perfumes  savlon spray)
1,I ordered this product because of Covid19. But used it after 2 weeks and found that this will kill you as well. After you spray it will get into your respiratory system and you wont be able to breath. The smell is very harsh. It suffocates you. I followed there guidelines and wore mask while spraying on items. But the spray will remain in air for a while and you will inhale it. It took 1 hour for me to come to my normal breathing. This was my personal experience. I wont suggest this product to any one. Please do not buy this product
5,"Be 100% sure, when you use a dettol products. Far better from others spray present in the market now.New improved container spray with a pleasent fragrance. Carry it inside your bag and stay safe."
5,"I used this product first time and Im very much satisfied with this multi-purpose disinfectant spray that kills bacteria and viruses by eliminating odour causing bacteria . We can use this product in bedroom , toilet , kitchen , mattress etc . I recommend this product because it is very hygienic  and it also gives pleasant fragrance after every use."
4,"Dettol Surface Disinfectant Spray is good  for killing germs. But few points are worth noting.1. New spray bottle comes with a cap, whereas old bottle comes without cap, which is discontinued by dettol.2. Most of the material inside is gas, very less quantity of alcohol.3. New spray pump has very less spray power(too weak) when compared to old one.4. Dettol is widely used by people inspite of the fact that it comes with 60% alcohol, whereas other brands like savlon comes with 62% alcohol.5. Fragrance is strong.6. Cap is not properly fitted and comes off very easily."
5,Savlon liquid is a must for home. It is far better than so called Dettol as savlon has CHG and cetrimide. It has better efficacy against germs but the advertisement by HUL have made people sick so they buy dettol.It doesnt burn skin when applied on cuts / wound. Better smell. Also an Indian Product.
5,"Much better than dettol, doesnt burn, Doctor has recommended this over dettol anyway. Use it multiple ways - regular use of cuts and bruises, use it to add to floor wash bucket and other cleaning needs."
5,Much needed product during this pandemic
5,"Was waiting for a long long time to get my hands on this post pandemic. Its still very difficult to find in local stores or any other online shops and finally its now available on Amazon.Extreme useful and versatile liquid to have at home which can be used for first aids, bathing, shaving, disinfecting clothes or even for floor cleaning. Do dilute the liquid as per the instructions mentioned on the product label.It contains Chlorhexidine Gluconate Solution I. P. 1.5% v/v and strong Cetrimide Solution B.P. equivalent to Cetrimide I.P. 3.0% w/v to provide antiseptic and disinfectant properties. This duo not only more effective than Dettols (Original Brown liquid) Chloroxylenol but also doesnt sting after applying on skin.Theres also now a Multipurpose Disinfectant cleaner from Savlon to compete against Dettols Multipurpose Liquid (Green, Blue bottle) which is more suitable as disinfectant if you want nice fragrance but also a lot more expensive  https://www.amazon.in/dp/B08CL5P72J/, stick to this Original Savlon if you dont want much fragrance."
